X : 1 if unit j processes task i starting at time t
    Size=1015, Index=X_index
    Key                      : Lower : Value : Upper : Fixed : Stale : Domain
           ('Mix', 'Mix', 0) :     0 :   0.0 :     1 : False :  True : Binary
    0.605168 :   295 : 362.2061676508578 :   370 : False :  True : NonNegativeReals
    0.621498 :   295 : 362.2056053091432 :   370 : False :  True : NonNegativeReals
    0.633333 :   295 : 362.2052182756549 :   370 : False :  True : NonNegativeReals
    0.638501 :   295 : 362.2050544938831 :   370 : False :  True : NonNegativeReals
    0.654832 :   295 : 362.2045569099518 :   370 : False :  True : NonNegativeReals
    0.666667 :   295 :  362.204214220577 :   370 : False :  True : NonNegativeReals
    0.671835 :   295 : 362.2040690503428 :   370 : False :  True : NonNegativeReals
    0.688165 :   295 : 362.2036272506559 :   370 : False :  True : NonNegativeReals
         0.7 :   295 : 362.2033222363114 :   370 : False :  True : NonNegativeReals
    0.705168 :   295 : 362.2031928200876 :   370 : False :  True : NonNegativeReals
    0.721498 :   295 : 362.2027981975473 :   370 : False :  True : NonNegativeReals
    0.733333 :   295 : 362.2025250609952 :   370 : False :  True : NonNegativeReals
    0.738501 :   295 : 362.2024089921286 :   370 : False :  True : NonNegativeReals
    0.754832 :   295 : 362.2020544223204 :   370 : False :  True : NonNegativeReals
    0.766667 :   295 : 362.2018084308871 :   370 : False :  True : NonNegativeReals
    0.771835 :   295 : 362.1234923446032 :   370 : False :  True : NonNegativeReals
    0.788165 :   295 : 362.2929248488405 :   370 : False :  True : NonNegativeReals
         0.8 :   295 : 362.1752415293224 :   370 : False :  True : NonNegativeReals
    0.805168 :   295 : 361.8663989851324 :   370 : False :  True : NonNegativeReals
    0.821498 :   295 : 360.0834236397773 :   370 : False :  True : NonNegativeReals
    0.833333 :   295 : 358.3651758744642 :   370 : False :  True : NonNegativeReals
    0.838501 :   295 : 357.5795195001275 :   370 : False :  True : NonNegativeReals
    0.854832 :   295 : 355.0603165055591 :   370 : False :  True : NonNegativeReals
    0.866667 :   295 :  353.243306160369 :   370 : False :  True : NonNegativeReals
    0.871835 :   295 : 352.2906284021361 :   370 : False :  True : NonNegativeReals
    0.888165 :   295 :  350.266547150324 :   370 : False :  True : NonNegativeReals
         0.9 :   295 : 348.2959591013546 :   370 : False :  True : NonNegativeReals
    0.905168 :   295 : 346.8689999872564 :   370 : False :  True : NonNegativeReals
    0.921498 :   295 :  341.353975902232 :   370 : False :  True : NonNegativeReals
    0.933333 :   295 : 337.1733440807834 :   370 : False :  True : NonNegativeReals
    0.938501 :   295 : 335.4616286611354 :   370 : False :  True : NonNegativeReals
    0.954832 :   295 : 330.4946359611009 :   370 : False :  True : NonNegativeReals
    0.966667 :   295 : 327.3077970282325 :   370 : False :  True : NonNegativeReals
    0.971835 :   295 : 326.0218564827375 :   370 : False :  True : NonNegativeReals
    0.988165 :   295 : 322.3395745110371 :   370 : False :  True : NonNegativeReals
           1 :   295 :             320.0 :   370 : False :  True : NonNegativeReals

TJvar_(R1,R_large) : Jacket temperature profile [K]
    Size=91, Index=N_R1_R_large
    Key      : Lower : Value             : Upper : Fixed : Stale : Domain
           0 :   295 :             300.0 :   370 : False :  True : NonNegativeReals
    0.005168 :   295 : 311.5935501623136 :   370 : False :  True : NonNegativeReals
    0.021498 :   295 : 331.1749415481834 :   370 : False :  True : NonNegativeReals
    0.033333 :   295 : 336.8668856792695 :   370 : False :  True : NonNegativeReals
    0.038501 :   295 : 338.7829879712101 :   370 : False :  True : NonNegativeReals
    0.054832 :   295 : 343.4522955750888 :   370 : False :  True : NonNegativeReals
    0.066667 :   295 : 346.0282321294665 :   370 : False :  True : NonNegativeReals
    0.071835 :   295 : 346.9721568106259 :   370 : False :  True : NonNegativeReals
    0.088165 :   295 : 350.1432694572494 :   370 : False :  True : NonNegativeReals
         0.1 :   295 : 350.9833432779794 :   370 : False :  True : NonNegativeReals
    0.105168 :   295 : 350.9807871248785 :   370 : False :  True : NonNegativeReals
    0.121498 :   295 : 351.9016109047134 :   370 : False :  True : NonNegativeReals
    0.133333 :   295 : 353.0016776997951 :   370 : False :  True : NonNegativeReals
    0.138501 :   295 : 353.4969645653378 :   370 : False :  True : NonNegativeReals
    0.154832 :   295 : 355.0407345414133 :   370 : False :  True : NonNegativeReals
    0.166667 :   295 :  356.106518200264 :   370 : False :  True : NonNegativeReals
    0.171835 :   295 :  356.511032660613 :   370 : False :  True : NonNegativeReals
    0.188165 :   295 :  357.960838204381 :   370 : False :  True : NonNegativeReals
         0.2 :   295 : 358.3832213191813 :   370 : False :  True : NonNegativeReals
    0.205168 :   295 : 358.3883042726341 :   370 : False :  True : NonNegativeReals
    0.221498 :   295 : 358.7933460811332 :   370 : False :  True : NonNegativeReals
    0.233333 :   295 : 359.2827841926621 :   370 : False :  True : NonNegativeReals
    0.238501 :   295 : 359.5093371579499 :   370 : False :  True : NonNegativeReals
    0.254832 :   295 : 360.2334810195502 :   370 : False :  True : NonNegativeReals
    0.266667 :   295 : 360.7485990926841 :   370 : False :  True : NonNegativeReals
    0.271835 :   295 : 360.9361339687957 :   370 : False :  True : NonNegativeReals
    0.288165 :   295 : 361.6968417560503 :   370 : False :  True : NonNegativeReals
         0.3 :   295 : 361.8212753616049 :   370 : False :  True : NonNegativeReals
    0.305168 :   295 : 361.7420830449115 :   370 : False :  True : NonNegativeReals
    0.321498 :   295 : 361.7534196870846 :   370 : False :  True : NonNegativeReals
    0.333333 :   295 : 361.9074405223626 :   370 : False :  True : NonNegativeReals
    0.338501 :   295 : 361.9898814003215 :   370 : False :  True : NonNegativeReals
    0.354832 :   295 : 362.2784853713384 :   370 : False :  True : NonNegativeReals
    0.366667 :   295 : 362.5003772386149 :   370 : False :  True : NonNegativeReals
    0.371835 :   295 : 362.5675008705047 :   370 : False :  True : NonNegativeReals
    0.388165 :   295 : 362.9643929634989 :   370 : False :  True : NonNegativeReals
         0.4 :   295 : 362.8878307072586 :   370 : False :  True : NonNegativeReals
    0.405168 :   295 : 362.7293211710624 :   370 : False :  True : NonNegativeReals
    0.421498 :   295 : 362.4292418910982 :   370 : False :  True : NonNegativeReals
    0.433333 :   295 : 362.3315289757728 :   370 : False :  True : NonNegativeReals
    0.438501 :   295 : 362.3041811836733 :   370 : False :  True : NonNegativeReals
    0.454832 :   295 : 362.2519763705659 :   370 : False :  True : NonNegativeReals
    0.466667 :   295 : 362.2345696537395 :   370 : False :  True : NonNegativeReals
    0.471835 :   295 : 362.2295900842734 :   370 : False :  True : NonNegativeReals
    0.488165 :   295 : 362.2197319781424 :   370 : False :  True : NonNegativeReals
         0.5 :   295 : 362.2161136336172 :   370 : False :  True : NonNegativeReals
    0.505168 :   295 : 362.2149921969691 :   370 : False :  True : NonNegativeReals
    0.521498 :   295 : 362.2124952608646 :   370 : False :  True : NonNegativeReals
    0.533333 :   295 : 362.2113267319977 :   370 : False :  True : NonNegativeReals
    0.538501 :   295 : 362.2109044950616 :   370 : False :  True : NonNegativeReals
    0.554832 :   295 : 362.2097853452214 :   370 : False :  True : NonNegativeReals
    0.566667 :   295 : 362.2091158577364 :   370 : False :  True : NonNegativeReals
    0.571835 :   295 : 362.2088464199728 :   370 : False :  True : NonNegativeReals
    0.588165 :   295 : 362.2080609946431 :   370 : False :  True : NonNegativeReals
         0.6 :   295 : 362.2075417978503 :   370 : False :  True : NonNegativeReals
    0.605168 :   295 : 362.2073253219663 :   370 : False :  True : NonNegativeReals
    0.621498 :   295 : 362.2066761729498 :   370 : False :  True : NonNegativeReals
    0.633333 :   295 : 362.2062352085182 :   370 : False :  True : NonNegativeReals
    0.638501 :   295 : 362.2060495475289 :   370 : False :  True : NonNegativeReals
    0.654832 :   295 : 362.2054881517879 :   370 : False :  True : NonNegativeReals
    0.666667 :   295 : 362.2051035187532 :   370 : False :  True : NonNegativeReals
    0.671835 :   295 : 362.2049409882948 :   370 : False :  True : NonNegativeReals
    0.688165 :   295 : 362.2044477065074 :   370 : False :  True : NonNegativeReals
         0.7 :   295 : 362.2041082785427 :   370 : False :  True : NonNegativeReals
    0.705168 :   295 : 362.2039645231444 :   370 : False :  True : NonNegativeReals
    0.721498 :   295 : 362.2035271106213 :   370 : False :  True : NonNegativeReals
    0.733333 :   295 : 362.2032251696751 :   370 : False :  True : NonNegativeReals
    0.738501 :   295 : 362.2030970576586 :   370 : False :  True : NonNegativeReals
    0.754832 :   295 :  362.202706416593 :   370 : False :  True : NonNegativeReals
    0.766667 :   295 : 362.2024360331945 :   370 : False :  True : NonNegativeReals
    0.771835 :   295 : 361.8871225098955 :   370 : False :  True : NonNegativeReals
    0.788165 :   295 : 362.8447348846008 :   370 : False :  True : NonNegativeReals
         0.8 :   295 : 360.0377476858943 :   370 : False :  True : NonNegativeReals
    0.805168 :   295 : 357.6419798266866 :   370 : False :  True : NonNegativeReals
    0.821498 :   295 : 352.3429773665405 :   370 : False :  True : NonNegativeReals
    0.833333 :   295 : 349.8204815223523 :   370 : False :  True : NonNegativeReals
    0.838501 :   295 : 348.8763136878141 :   370 : False :  True : NonNegativeReals
    0.854832 :   295 : 346.2594171656796 :   370 : False :  True : NonNegativeReals
    0.866667 :   295 : 344.5958321296135 :   370 : False :  True : NonNegativeReals
    0.871835 :   295 : 343.2458988164458 :   370 : False :  True : NonNegativeReals
    0.888165 :   295 : 343.2314034400785 :   370 : False :  True : NonNegativeReals
         0.9 :   295 :  335.339275922554 :   370 : False :  True : NonNegativeReals
    0.905168 :   295 : 329.9727413608736 :   370 : False :  True : NonNegativeReals
    0.921498 :   295 : 320.8493458250069 :   370 : False :  True : NonNegativeReals
    0.933333 :   295 : 318.0091160984718 :   370 : False :  True : NonNegativeReals
    0.938501 :   295 : 316.9786971720955 :   370 : False :  True : NonNegativeReals
    0.954832 :   295 : 314.3355947867037 :   370 : False :  True : NonNegativeReals
    0.966667 :   295 : 312.8018760029793 :   370 : False :  True : NonNegativeReals
    0.971835 :   295 :  312.189220163653 :   370 : False :  True : NonNegativeReals
    0.988165 :   295 : 310.4514237406826 :   370 : False :  True : NonNegativeReals
           1 :   295 : 309.3551291546786 :   370 : False :  True : NonNegativeReals

Fhot_(R1,R_large) : Flow of heating fluid [m^3/h]
    Size=91, Index=N_R1_R_large
    Key      : Lower : Value             : Upper : Fixed : Stale : Domain
           0 :     0 : 7.965682979471749 :    10 : False :  True : NonNegativeReals
    0.005168 :     0 : 7.965682979471749 :    10 : False :  True : NonNegativeReals
    0.021498 :     0 : 7.965682979471749 :    10 : False :  True : NonNegativeReals
    0.033333 :     0 : 7.965682979471749 :    10 : False :  True : NonNegativeReals
    0.038501 :     0 : 7.965682979471749 :    10 : False :  True : NonNegativeReals
    0.054832 :     0 : 7.965682979471749 :    10 : False :  True : NonNegativeReals
    0.066667 :     0 : 7.965682979471749 :    10 : False :  True : NonNegativeReals
    0.071835 :     0 : 7.965682979471749 :    10 : False :  True : NonNegativeReals
    0.088165 :     0 : 7.965682979471749 :    10 : False :  True : NonNegativeReals
         0.1 :     0 : 5.371188310751001 :    10 : False :  True : NonNegativeReals
    0.105168 :     0 : 5.371188310751001 :    10 : False :  True : NonNegativeReals
    0.121498 :     0 : 5.371188310751001 :    10 : False :  True : NonNegativeReals
    0.133333 :     0 : 5.371188310751001 :    10 : False :  True : NonNegativeReals
    0.138501 :     0 : 5.371188310751001 :    10 : False :  True : NonNegativeReals
    0.154832 :     0 : 5.371188310751001 :    10 : False :  True : NonNegativeReals
    0.166667 :     0 : 5.371188310751001 :    10 : False :  True : NonNegativeReals
    0.171835 :     0 : 5.371188310751001 :    10 : False :  True : NonNegativeReals
    0.188165 :     0 : 5.371188310751001 :    10 : False :  True : NonNegativeReals
         0.2 :     0 : 3.573933559155009 :    10 : False :  True : NonNegativeReals
    0.205168 :     0 : 3.573933559155009 :    10 : False :  True : NonNegativeReals
    0.221498 :     0 : 3.573933559155009 :    10 : False :  True : NonNegativeReals
    0.233333 :     0 : 3.573933559155009 :    10 : False :  True : NonNegativeReals
    0.238501 :     0 : 3.573933559155009 :    10 : False :  True : NonNegativeReals
    0.254832 :     0 : 3.573933559155009 :    10 : False :  True : NonNegativeReals
    0.266667 :     0 : 3.573933559155009 :    10 : False :  True : NonNegativeReals
    0.271835 :     0 : 3.573933559155009 :    10 : False :  True : NonNegativeReals
    0.288165 :     0 : 3.573933559155009 :    10 : False :  True : NonNegativeReals
         0.3 :     0 : 1.786856820390005 :    10 : False :  True : NonNegativeReals
    0.305168 :     0 : 1.786856820390005 :    10 : False :  True : NonNegativeReals
    0.321498 :     0 : 1.786856820390005 :    10 : False :  True : NonNegativeReals
    0.333333 :     0 : 1.786856820390005 :    10 : False :  True : NonNegativeReals
    0.338501 :     0 : 1.786856820390005 :    10 : False :  True : NonNegativeReals
    0.354832 :     0 : 1.786856820390005 :    10 : False :  True : NonNegativeReals
    0.366667 :     0 : 1.786856820390005 :    10 : False :  True : NonNegativeReals
    0.371835 :     0 : 1.786856820390005 :    10 : False :  True : NonNegativeReals
    0.388165 :     0 : 1.786856820390005 :    10 : False :  True : NonNegativeReals
         0.4 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.405168 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.421498 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.433333 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.438501 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.454832 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.466667 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.471835 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.488165 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
         0.5 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.505168 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.521498 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.533333 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.538501 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.554832 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.566667 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.571835 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.588165 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
         0.6 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.605168 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.621498 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.633333 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.638501 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.654832 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.666667 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.671835 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.688165 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
         0.7 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.705168 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.721498 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.733333 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.738501 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.754832 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.766667 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.771835 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.788165 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
         0.8 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.805168 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.821498 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.833333 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.838501 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.854832 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.866667 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.871835 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.888165 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
         0.9 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.905168 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
    0.921498 :     0 :               0.0 :    10 : False :  True : NonNegativeReals
